time, yaw, pitch, roll, gx, gy, gz, f1, f2, f3, f4, f5, p1, p2, p3, p4, p5
1.545769, 6937, 60765, 29942, 0, 0, 5791, 145, 171, 222, 133, 126, 0, 0, 0, 0, 0
1.546211, 6916, 60791, 29907, 0, 0, 5769, 145, 169, 222, 133, 126, 0, 0, 0, 0, 0
1.546645, 6870, 60859, 29843, 0, 0, 4735, 147, 171, 219, 133, 123, 0, 0, 0, 0, 0
1.547078, 6845, 60895, 29814, 0, 0, 3913, 147, 169, 219, 133, 126, 0, 0, 0, 0, 0
1.547509, 6819, 60931, 29791, 0, 0, 3012, 147, 169, 219, 133, 126, 0, 0, 0, 0, 0
1.547946, 6767, 60996, 29757, 0, 0, 1033, 147, 169, 222, 133, 126, 0, 0, 0, 0, 0
1.548379, 6742, 61021, 29748, 0, 0, 0, 145, 169, 219, 133, 126, 0, 0, 0, 0, 0
1.548808, 6717, 61039, 29745, 0, 0, 0, 145, 169, 219, 133, 123, 0, 0, 0, 0, 0
1.549315, 6693, 61049, 29746, 0, 466, 0, 145, 169, 219, 133, 126, 0, 0, 0, 0, 0
1.549736, 6644, 61047, 29759, 0, 2045, 0, 145, 169, 222, 133, 126, 0, 0, 0, 0, 0
1.550667, 6594, 61024, 29775, 0, 3146, 0, 145, 169, 222, 133, 126, 0, 0, 0, 0, 0
1.551101, 6567, 61009, 29779, 0, 3457, 0, 145, 169, 222, 133, 126, 0, 0, 0, 0, 0
1.551588, 6512, 60979, 29776, 0, 3446, 0, 145, 169, 219, 133, 126, 0, 0, 0, 0, 0
1.552008, 6483, 60969, 29767, 0, 3246, 667, 145, 169, 219, 133, 126, 0, 0, 0, 0, 0
1.552497, 6452, 60962, 29755, 0, 3034, 1300, 140, 159, 211, 126, 119, 0, 0, 0, 0, 0
1.552937, 6391, 60949, 29727, 0, 2957, 1567, 140, 161, 214, 126, 119, 0, 0, 0, 0, 0
1.553385, 6360, 60942, 29713, 0, 3057, 1267, 140, 161, 214, 126, 119, 0, 0, 0, 0, 0
1.553815, 6331, 60932, 29703, 0, 3223, 667, 137, 161, 214, 126, 119, 0, 0, 0, 0, 0
1.554233, 6304, 60917, 29695, 0, 3501, 0, 137, 161, 211, 126, 119, 0, 0, 0, 0, 0
1.554652, 6257, 60873, 29692, 0, 4213, 0, 140, 161, 211, 128, 119, 0, 0, 0, 0, 0
1.555094, 6238, 60843, 29697, 0, 4646, 0, 140, 161, 211, 126, 119, 0, 0, 0, 0, 0
