time, yaw, pitch, roll, gx, gy, gz, f1, f2, f3, f4, f5, p1, p2, p3, p4, p5
1.501422, 9476, 46404, 30187, 0, 5035, 1711, 107, 156, 189, 148, 109, 0, 0, 0, 0, 0
1.501867, 9464, 46363, 30129, 0, 5458, 1900, 107, 156, 189, 148, 109, 0, 0, 0, 0, 0
1.502424, 9454, 46262, 29990, 0, 6636, 4191, 107, 156, 187, 145, 109, 0, 0, 0, 0, 0
1.502810, 9446, 46219, 29924, 0, 6314, 3390, 107, 156, 189, 145, 109, 0, 0, 0, 0, 0
1.503294, 9432, 46175, 29859, 0, 6781, 1845, 109, 156, 187, 148, 109, 0, 0, 0, 0, 0
1.503711, 9408, 46052, 29732, 0, 7904, 344, 109, 156, 187, 148, 109, 0, 0, 0, 0, 0
1.504241, 9392, 46002, 29662, 0, 7214, 878, 109, 154, 187, 145, 107, 0, 0, 0, 0, 0
1.504625, 9375, 45956, 29598, 0, 7137, 489, 109, 154, 189, 148, 109, 0, 0, 0, 0, 0
1.505232, 9349, 45863, 29480, 0, 6547, 722, 109, 154, 189, 145, 109, 0, 0, 0, 0, 0
1.505581, 9339, 45821, 29418, 0, 6258, 1389, 109, 154, 189, 145, 109, 0, 0, 0, 0, 0
1.506100, 9331, 45780, 29364, 0, 6003, 1089, 109, 154, 187, 148, 109, 0, 0, 0, 0, 0
1.506535, 9324, 45741, 29313, 0, 5658, 989, 109, 154, 189, 145, 109, 0, 0, 0, 0, 0
1.506963, 9311, 45676, 29221, 0, 4669, 1478, 109, 154, 187, 145, 109, 0, 0, 0, 0, 0
1.507437, 9306, 45648, 29177, 0, 4191, 1711, 109, 154, 187, 145, 109, 0, 0, 0, 0, 0
1.507944, 9303, 45624, 29137, 0, 3824, 1723, 109, 154, 187, 145, 109, 0, 0, 0, 0, 0
1.508825, 9294, 45571, 29052, 0, 2412, 933, 107, 152, 181, 140, 104, 0, 0, 0, 0, 0
1.509299, 9291, 45560, 29033, 0, 2001, 633, 107, 149, 181, 140, 107, 0, 0, 0, 0, 0
1.509717, 9287, 45541, 29009, 0, 1445, 144, 107, 152, 181, 140, 107, 0, 0, 0, 0, 0
1.510146, 9287, 45533, 29003, 0, 1178, 88, 107, 149, 181, 140, 104, 0, 0, 0, 0, 0
1.510573, 9288, 45526, 29002, 0, 844, 133, 107, 149, 181, 140, 104, 0, 0, 0, 0, 0
1.511005, 9292, 45521, 29003, 111, 544, 322, 107, 149, 181, 140, 104, 0, 0, 0, 0, 0
1.511433, 9303, 45515, 29015, 956, 0, 533, 107, 152, 181, 138, 107, 0, 0, 0, 0, 0
1.511864, 9310, 45515, 29025, 1267, 0, 578, 107, 149, 181, 138, 107, 0, 0, 0, 0, 0
1.512291, 9317, 45517, 29037, 1478, 0, 455, 107, 149, 181, 138, 107, 0, 0, 0, 0, 0
1.512838, 9330, 45524, 29067, 1734, 0, 44, 107, 152, 181, 138, 104, 0, 0, 0, 0, 0
1.513524, 9336, 45529, 29084, 1767, 0, 0, 104, 149, 181, 138, 104, 0, 0, 0, 0, 0
1.513840, 9341, 45535, 29102, 1789, 0, 0, 107, 149, 181, 138, 104, 0, 0, 0, 0, 0
1.514342, 9352, 45549, 29139, 1789, 0, 0, 104, 152, 179, 138, 104, 0, 0, 0, 0, 0
1.514751, 9358, 45555, 29154, 1667, 0, 44, 107, 149, 181, 138, 107, 0, 0, 0, 0, 0
1.515270, 9364, 45561, 29171, 1645, 0, 11, 104, 152, 181, 138, 104, 0, 0, 0, 0, 0
1.515657, 9369, 45566, 29185, 1578, 0, 88, 104, 149, 181, 138, 104, 0, 0, 0, 0, 0
1.516133, 9381, 45573, 29208, 1378, 0, 544, 104, 149, 181, 138, 104, 0, 0, 0, 0, 0
1.516578, 9388, 45574, 29214, 1245, 0, 833, 104, 149, 181, 136, 104, 0, 0, 0, 0, 0
1.517007, 9396, 45573, 29219, 1156, 0, 1056, 104, 149, 181, 138, 104, 0, 0, 0, 0, 0
